Year,State,FIPS,Case_status,Sex,Age_cat_yrs,Frequency
2002,NY,36091,Confirmed,Male,Suppressed,3
2002,NY,36091,Confirmed,Female,20+,7
2002,NY,36093,Confirmed,Suppressed,Suppressed,7
2002,NY,36103,Confirmed,Male,0-19,72
2002,NY,36103,Confirmed,Male,20+,184
2002,NY,36103,Confirmed,Male,Unknown,15
2002,NY,36103,Confirmed,Female,0-19,45
2002,NY,36103,Confirmed,Female,20+,181
2002,NY,36103,Confirmed,Female,Unknown,16
2002,NY,36105,Confirmed,Male,20+,5
2002,NY,36105,Confirmed,Male,Suppressed,4
2002,NY,36105,Confirmed,Female,20+,7
2002,NY,36105,Confirmed,Female,Suppressed,2
2002,NY,36109,Confirmed,Suppressed,Suppressed,5
2002,NY,36111,Confirmed,Male,0-19,55
2002,NY,36111,Confirmed,Male,20+,112
2002,NY,36111,Confirmed,Male,Suppressed,1
2002,NY,36111,Confirmed,Female,0-19,39
2002,NY,36111,Confirmed,Female,20+,127
2002,NY,36119,Confirmed,Male,0-19,67
2002,NY,36119,Confirmed,Male,20+,140
2002,NY,36119,Confirmed,Female,0-19,32
2002,NY,36119,Confirmed,Female,20+,100
2002,NY,Suppressed,Confirmed,Male,20+,13
2002,NY,Suppressed,Confirmed,Female,0-19,3
2002,NY,Suppressed,Confirmed,Suppressed,Suppressed,40
2002,OH,39035,Confirmed,Suppressed,Suppressed,8
2002,OH,39041,Confirmed,Suppressed,Suppressed,6
2002,OH,39049,Confirmed,Suppressed,Suppressed,5
2002,OH,39139,Confirmed,Suppressed,Suppressed,5
2002,OH,39153,Confirmed,Suppressed,Suppressed,5
2002,OH,Suppressed,Confirmed,Male,20+,14
2002,OH,Suppressed,Confirmed,Female,0-19,7
2002,OH,Suppressed,Confirmed,Suppressed,Suppressed,32
2002,OR,Suppressed,Confirmed,Suppressed,20+,10
2002,PA,42001,Confirmed,Male,0-19,6
2002,PA,42001,Confirmed,Male,20+,10
2002,PA,42001,Confirmed,Female,0-19,7
2002,PA,42001,Confirmed,Female,20+,17
2002,PA,42003,Confirmed,Male,0-19,6
2002,PA,42003,Confirmed,Male,20+,7
2002,PA,42003,Confirmed,Female,20+,22
2002,PA,42003,Confirmed,Female,Suppressed,3
2002,PA,42005,Confirmed,Suppressed,Suppressed,5
2002,PA,42011,Confirmed,Male,0-19,82
2002,PA,42011,Confirmed,Male,20+,159
2002,PA,42011,Confirmed,Male,Suppressed,2
2002,PA,42011,Confirmed,Female,0-19,60
2002,PA,42011,Confirmed,Female,20+,158
2002,PA,42011,Confirmed,Female,Suppressed,1
2002,PA,42011,Confirmed,Unknown,20+,5
2002,PA,42017,Confirmed,Male,0-19,88
2002,PA,42017,Confirmed,Male,20+,157
2002,PA,42017,Confirmed,Female,0-19,64
2002,PA,42017,Confirmed,Female,20+,151
2002,PA,42017,Confirmed,Suppressed,0-19,1
2002,PA,42019,Confirmed,Male,20+,5
2002,PA,42019,Confirmed,Male,Suppressed,2
2002,PA,42019,Confirmed,Female,20+,5
2002,PA,42019,Confirmed,Female,Suppressed,1
2002,PA,42023,Confirmed,Male,20+,7
2002,PA,42023,Confirmed,Female,20+,8
2002,PA,42023,Confirmed,Female,Suppressed,1
2002,PA,42027,Confirmed,Male,20+,11
2002,PA,42027,Confirmed,Male,Suppressed,3
2002,PA,42027,Confirmed,Female,20+,14
2002,PA,42027,Confirmed,Female,Suppressed,3
2002,PA,42029,Confirmed,Male,0-19,156
2002,PA,42029,Confirmed,Male,20+,268
2002,PA,42029,Confirmed,Male,Suppressed,2
2002,PA,42029,Confirmed,Female,0-19,126
2002,PA,42029,Confirmed,Female,20+,261
2002,PA,42029,Confirmed,Female,Suppressed,4
2002,PA,42029,Confirmed,Suppressed,20+,1
2002,PA,42033,Confirmed,Male,0-19,18
2002,PA,42033,Confirmed,Male,20+,17
2002,PA,42033,Confirmed,Female,0-19,7
2002,PA,42033,Confirmed,Female,20+,23
2002,PA,42035,Confirmed,Female,20+,7
2002,PA,42035,Confirmed,Female,Suppressed,3
2002,PA,42035,Confirmed,Suppressed,Suppressed,1
2002,PA,42037,Confirmed,Suppressed,Suppressed,8
2002,PA,42041,Confirmed,Male,0-19,5
2002,PA,42041,Confirmed,Male,20+,8
2002,PA,42041,Confirmed,Male,Suppressed,1
2002,PA,42041,Confirmed,Female,20+,7
2002,PA,42041,Confirmed,Female,Suppressed,4
2002,PA,42043,Confirmed,Male,0-19,6
2002,PA,42043,Confirmed,Male,20+,20
2002,PA,42043,Confirmed,Female,0-19,5
2002,PA,42043,Confirmed,Female,20+,17
2002,PA,42045,Confirmed,Male,0-19,65
2002,PA,42045,Confirmed,Male,20+,102
2002,PA,42045,Confirmed,Male,Suppressed,3
2002,PA,42045,Confirmed,Female,0-19,30
2002,PA,42045,Confirmed,Female,20+,98
2002,PA,42045,Confirmed,Female,Suppressed,3
2002,PA,42045,Confirmed,Unknown,20+,5
2002,PA,42045,Confirmed,Unknown,Suppressed,3
2002,PA,42047,Confirmed,Male,0-19,7
2002,PA,42047,Confirmed,Male,20+,7
2002,PA,42047,Confirmed,Female,0-19,5
2002,PA,42047,Confirmed,Female,20+,10
2002,PA,42049,Confirmed,Male,20+,5
2002,PA,42049,Confirmed,Male,Suppressed,1
2002,PA,42049,Confirmed,Female,20+,5
2002,PA,42049,Confirmed,Female,Suppressed,1
2002,PA,42051,Confirmed,Suppressed,Suppressed,5
2002,PA,42055,Confirmed,Female,20+,9
2002,PA,42055,Confirmed,Female,Suppressed,3
2002,PA,42055,Confirmed,Suppressed,Suppressed,4
2002,PA,42069,Confirmed,Male,Suppressed,5
2002,PA,42069,Confirmed,Female,20+,7
2002,PA,42069,Confirmed,Female,Suppressed,1
2002,PA,42071,Confirmed,Male,0-19,26
2002,PA,42071,Confirmed,Male,20+,58
2002,PA,42071,Confirmed,Female,0-19,28
2002,PA,42071,Confirmed,Female,20+,46
2002,PA,42075,Confirmed,Male,0-19,6
2002,PA,42075,Confirmed,Male,20+,10
2002,PA,42075,Confirmed,Female,0-19,5
2002,PA,42075,Confirmed,Female,20+,15
2002,PA,42077,Confirmed,Male,0-19,5
2002,PA,42077,Confirmed,Male,20+,13
2002,PA,42077,Confirmed,Male,Suppressed,1
2002,PA,42077,Confirmed,Female,0-19,7
2002,PA,42077,Confirmed,Female,20+,14
2002,PA,42079,Confirmed,Male,0-19,5
2002,PA,42079,Confirmed,Male,20+,6
2002,PA,42079,Confirmed,Female,20+,7
2002,PA,42079,Confirmed,Female,Suppressed,2
2002,PA,42081,Confirmed,Female,20+,8
2002,PA,42081,Confirmed,Female,Suppressed,2
2002,PA,42081,Confirmed,Suppressed,Suppressed,2
2002,PA,42083,Confirmed,Female,20+,5
2002,PA,42083,Confirmed,Female,Suppressed,1
2002,PA,42083,Confirmed,Suppressed,Suppressed,1
2002,PA,42085,Confirmed,Female,20+,10
2002,PA,42085,Confirmed,Female,Suppressed,2
2002,PA,42085,Confirmed,Suppressed,20+,1
2002,PA,42087,Confirmed,Suppressed,Suppressed,6
2002,PA,42089,Confirmed,Male,0-19,9
2002,PA,42089,Confirmed,Male,20+,27
2002,PA,42089,Confirmed,Female,0-19,10
2002,PA,42089,Confirmed,Female,20+,29
2002,PA,42091,Confirmed,Male,0-19,66
2002,PA,42091,Confirmed,Male,20+,117
2002,PA,42091,Confirmed,Male,Suppressed,1
2002,PA,42091,Confirmed,Female,0-19,41
2002,PA,42091,Confirmed,Female,20+,117
2002,PA,42095,Confirmed,Male,0-19,28
2002,PA,42095,Confirmed,Male,20+,65
2002,PA,42095,Confirmed,Female,0-19,20
2002,PA,42095,Confirmed,Female,20+,59
2002,PA,42095,Confirmed,Female,Suppressed,2
2002,PA,42095,Confirmed,Suppressed,20+,1
2002,PA,42097,Confirmed,Male,Suppressed,5
2002,PA,42097,Confirmed,Female,20+,13
2002,PA,42097,Confirmed,Female,Suppressed,3
2002,PA,42099,Confirmed,Suppressed,Suppressed,5
2002,PA,42101,Confirmed,Male,0-19,29
2002,PA,42101,Confirmed,Male,20+,47
2002,PA,42101,Confirmed,Male,Suppressed,1
2002,PA,42101,Confirmed,Female,0-19,30
2002,PA,42101,Confirmed,Female,20+,70
2002,PA,42103,Confirmed,Male,20+,5
2002,PA,42103,Confirmed,Male,Suppressed,2
2002,PA,42103,Confirmed,Female,0-19,5
2002,PA,42103,Confirmed,Female,20+,10
2002,PA,42107,Confirmed,Female,20+,9
2002,PA,42107,Confirmed,Female,Suppressed,1
2002,PA,42107,Confirmed,Suppressed,Suppressed,3
2002,PA,42109,Confirmed,Suppressed,Suppressed,6
2002,PA,42119,Confirmed,Female,20+,6
2002,PA,42119,Confirmed,Suppressed,Suppressed,3
2002,PA,42125,Confirmed,Suppressed,Suppressed,7
2002,PA,42127,Confirmed,Suppressed,Suppressed,7
2002,PA,42129,Confirmed,Male,20+,8
2002,PA,42129,Confirmed,Suppressed,20+,4
2002,PA,42133,Confirmed,Male,0-19,54
2002,PA,42133,Confirmed,Male,20+,112
2002,PA,42133,Confirmed,Male,Suppressed,1
2002,PA,42133,Confirmed,Female,0-19,31
2002,PA,42133,Confirmed,Female,20+,113
2002,PA,42133,Confirmed,Female,Suppressed,3
2002,PA,Unknown,Confirmed,Male,0-19,5
2002,PA,Unknown,Confirmed,Male,Suppressed,4
2002,PA,Unknown,Confirmed,Female,20+,9
2002,PA,Unknown,Confirmed,Female,Suppressed,4
2002,PA,Unknown,Confirmed,Unknown,Unknown,8
2002,PA,Suppressed,Confirmed,Male,0-19,3
2002,PA,Suppressed,Confirmed,Female,20+,17
2002,PA,Suppressed,Confirmed,Unknown,Unknown,1
2002,PA,Suppressed,Confirmed,Suppressed,Suppressed,31
2002,RI,44001,Confirmed,Male,Suppressed,6
2002,RI,44003,Confirmed,Male,0-19,25
2002,RI,44003,Confirmed,Male,20+,58
2002,RI,44003,Confirmed,Male,Suppressed,1
2002,RI,44003,Confirmed,Female,0-19,24
2002,RI,44003,Confirmed,Female,20+,50
2002,RI,44003,Confirmed,Female,Suppressed,3
2002,RI,44005,Confirmed,Male,20+,8
2002,RI,44005,Confirmed,Male,Suppressed,6
2002,RI,44005,Confirmed,Female,20+,11
2002,RI,44005,Confirmed,Female,Suppressed,2
2002,RI,44007,Confirmed,Male,0-19,32
2002,RI,44007,Confirmed,Male,20+,55
2002,RI,44007,Confirmed,Male,Suppressed,1
2002,RI,44007,Confirmed,Female,0-19,18
2002,RI,44007,Confirmed,Female,20+,42
2002,RI,44009,Confirmed,Male,0-19,64
2002,RI,44009,Confirmed,Male,20+,139
2002,RI,44009,Confirmed,Male,Unknown,6
2002,RI,44009,Confirmed,Female,0-19,54
2002,RI,44009,Confirmed,Female,20+,123
2002,RI,44009,Confirmed,Female,Unknown,7
2002,RI,44009,Confirmed,Suppressed,0-19,1
2002,RI,Unknown,Confirmed,Male,0-19,16
2002,RI,Unknown,Confirmed,Male,20+,41
2002,RI,Unknown,Confirmed,Female,0-19,14
2002,RI,Unknown,Confirmed,Female,20+,39
2002,RI,Unknown,Confirmed,Female,Suppressed,1
2002,RI,Suppressed,Confirmed,Suppressed,20+,3
2002,RI,Suppressed,Confirmed,Suppressed,Suppressed,2
2002,SC,Suppressed,Confirmed,Female,20+,10
2002,SC,Suppressed,Confirmed,Suppressed,Suppressed,16
2002,Suppressed,Suppressed,Confirmed,Female,Suppressed,7
2002,Suppressed,Suppressed,Confirmed,Suppressed,0-19,9
2002,Suppressed,Suppressed,Confirmed,Suppressed,Suppressed,33
2002,TN,Suppressed,Confirmed,Female,20+,16
2002,TN,Suppressed,Confirmed,Suppressed,Suppressed,12
2002,TX,48085,Confirmed,Female,20+,6
2002,TX,48085,Confirmed,Suppressed,20+,3
2002,TX,48113,Confirmed,Male,20+,7
2002,TX,48113,Confirmed,Female,20+,16
2002,TX,48121,Confirmed,Suppressed,Suppressed,5
2002,TX,48251,Confirmed,Suppressed,Suppressed,5
2002,TX,48453,Confirmed,Male,0-19,6
2002,TX,48453,Confirmed,Male,Suppressed,4
2002,TX,48453,Confirmed,Female,20+,24
2002,TX,48453,Confirmed,Female,Suppressed,2
2002,TX,48453,Confirmed,Suppressed,20+,1
2002,TX,48453,Confirmed,Suppressed,Suppressed,1
2002,TX,Suppressed,Confirmed,Male,20+,12
2002,TX,Suppressed,Confirmed,Female,Suppressed,3
2002,TX,Suppressed,Confirmed,Suppressed,20+,4
2002,TX,Suppressed,Confirmed,Suppressed,Suppressed,40
2002,VA,51003,Confirmed,Female,20+,5
2002,VA,51003,Confirmed,Female,Suppressed,1
2002,VA,51003,Confirmed,Suppressed,20+,1
2002,VA,51059,Confirmed,Male,0-19,9
2002,VA,51059,Confirmed,Male,20+,22
2002,VA,51059,Confirmed,Female,0-19,8
2002,VA,51059,Confirmed,Female,20+,27
2002,VA,51059,Confirmed,Female,Suppressed,3
2002,VA,51107,Confirmed,Male,0-19,14
2002,VA,51107,Confirmed,Male,20+,19
2002,VA,51107,Confirmed,Female,0-19,12
2002,VA,51107,Confirmed,Female,20+,20
2002,VA,51131,Confirmed,Suppressed,Suppressed,5
2002,VA,51153,Confirmed,Male,20+,5
2002,VA,51153,Confirmed,Male,Suppressed,2
2002,VA,51153,Confirmed,Female,0-19,5
2002,VA,51153,Confirmed,Female,20+,11
2002,VA,51177,Confirmed,Male,Suppressed,7
2002,VA,51550,Confirmed,Female,20+,5
2002,VA,51550,Confirmed,Suppressed,Suppressed,2
2002,VA,51740,Confirmed,Suppressed,Suppressed,5
2002,VA,51830,Confirmed,Suppressed,Suppressed,5
2002,VA,Suppressed,Confirmed,Male,0-19,4
2002,VA,Suppressed,Confirmed,Female,20+,13
2002,VA,Suppressed,Confirmed,Suppressed,Suppressed,49
2002,VT,50003,Confirmed,Suppressed,Suppressed,6
2002,VT,50007,Confirmed,Suppressed,Suppressed,6
2002,VT,50027,Confirmed,Male,20+,5
2002,VT,Suppressed,Confirmed,Male,20+,4
2002,VT,Suppressed,Confirmed,Suppressed,20+,2
2002,VT,Suppressed,Confirmed,Suppressed,Suppressed,14
2002,WA,Suppressed,Confirmed,Female,20+,7
2002,WI,55003,Confirmed,Male,Suppressed,5
2002,WI,55005,Confirmed,Male,0-19,19
2002,WI,55005,Confirmed,Male,20+,12
2002,WI,55005,Confirmed,Female,20+,21
2002,WI,55005,Confirmed,Female,Suppressed,4
2002,WI,55005,Confirmed,Suppressed,20+,1
2002,WI,55011,Confirmed,Male,Suppressed,5
2002,WI,55011,Confirmed,Suppressed,Suppressed,5
2002,WI,55013,Confirmed,Male,20+,22
2002,WI,55013,Confirmed,Male,Suppressed,4
2002,WI,55013,Confirmed,Female,20+,14
2002,WI,55013,Confirmed,Female,Suppressed,2
2002,WI,55017,Confirmed,Male,0-19,5
2002,WI,55017,Confirmed,Male,20+,10
2002,WI,55017,Confirmed,Female,0-19,7
2002,WI,55017,Confirmed,Female,20+,11
2002,WI,55019,Confirmed,Male,20+,12
2002,WI,55019,Confirmed,Male,Suppressed,3
2002,WI,55019,Confirmed,Female,20+,10
2002,WI,55019,Confirmed,Female,Suppressed,2
2002,WI,55021,Confirmed,Male,Suppressed,6
2002,WI,55021,Confirmed,Suppressed,Suppressed,5
2002,WI,55023,Confirmed,Suppressed,Suppressed,5
2002,WI,55025,Confirmed,Male,20+,15
2002,WI,55025,Confirmed,Male,Suppressed,4
2002,WI,55025,Confirmed,Female,0-19,8
2002,WI,55025,Confirmed,Female,20+,10
2002,WI,55031,Confirmed,Male,0-19,7
2002,WI,55031,Confirmed,Male,20+,8
2002,WI,55031,Confirmed,Female,20+,5
2002,WI,55031,Confirmed,Female,Suppressed,1
2002,WI,55033,Confirmed,Male,0-19,9
2002,WI,55033,Confirmed,Male,20+,11
2002,WI,55033,Confirmed,Female,0-19,5
2002,WI,55033,Confirmed,Female,20+,12
2002,WI,55033,Confirmed,Suppressed,0-19,1
2002,WI,55035,Confirmed,Male,0-19,19
2002,WI,55035,Confirmed,Male,20+,29
2002,WI,55035,Confirmed,Female,0-19,10
2002,WI,55035,Confirmed,Female,20+,29
2002,WI,55053,Confirmed,Male,20+,10
2002,WI,55053,Confirmed,Male,Suppressed,1
2002,WI,55053,Confirmed,Female,0-19,5
2002,WI,55053,Confirmed,Female,20+,11
2002,WI,55055,Confirmed,Suppressed,Suppressed,6
2002,WI,55057,Confirmed,Suppressed,Suppressed,6
2002,WI,55063,Confirmed,Male,0-19,16
2002,WI,55063,Confirmed,Male,20+,17
2002,WI,55063,Confirmed,Female,0-19,5
2002,WI,55063,Confirmed,Female,20+,14
2002,WI,55069,Confirmed,Male,20+,10
2002,WI,55069,Confirmed,Male,Suppressed,3
2002,WI,55069,Confirmed,Female,20+,7
2002,WI,55069,Confirmed,Female,Suppressed,4
2002,WI,55073,Confirmed,Male,0-19,9
2002,WI,55073,Confirmed,Male,20+,17
2002,WI,55073,Confirmed,Female,20+,8
2002,WI,55081,Confirmed,Male,0-19,11
2002,WI,55081,Confirmed,Male,20+,7
2002,WI,55081,Confirmed,Female,0-19,7
2002,WI,55081,Confirmed,Female,20+,9
2002,WI,55085,Confirmed,Male,20+,8
2002,WI,55085,Confirmed,Male,Suppressed,2
2002,WI,55085,Confirmed,Female,20+,12
2002,WI,55085,Confirmed,Female,Suppressed,2
2002,WI,55087,Confirmed,Suppressed,Suppressed,5
2002,WI,55093,Confirmed,Male,20+,5
2002,WI,55093,Confirmed,Male,Suppressed,3
2002,WI,55093,Confirmed,Suppressed,20+,4
2002,WI,55095,Confirmed,Male,0-19,6
2002,WI,55095,Confirmed,Male,20+,19
2002,WI,55095,Confirmed,Male,Suppressed,1
2002,WI,55095,Confirmed,Female,0-19,5
2002,WI,55095,Confirmed,Female,20+,18
2002,WI,55097,Confirmed,Male,0-19,16
2002,WI,55097,Confirmed,Male,20+,25
2002,WI,55097,Confirmed,Female,20+,20
2002,WI,55097,Confirmed,Female,Suppressed,4
2002,WI,55099,Confirmed,Male,Suppressed,6
2002,WI,55103,Confirmed,Male,0-19,6
2002,WI,55103,Confirmed,Male,20+,10
2002,WI,55103,Confirmed,Female,20+,5
2002,WI,55103,Confirmed,Female,Suppressed,4
2002,WI,55105,Confirmed,Male,Suppressed,5
2002,WI,55107,Confirmed,Male,20+,9
2002,WI,55107,Confirmed,Male,Suppressed,4
2002,WI,55107,Confirmed,Suppressed,20+,2
2002,WI,55107,Confirmed,Suppressed,Suppressed,1
2002,WI,55109,Confirmed,Male,20+,9
2002,WI,55109,Confirmed,Male,Suppressed,3
2002,WI,55109,Confirmed,Female,20+,8
2002,WI,55109,Confirmed,Female,Suppressed,3
2002,WI,55109,Confirmed,Suppressed,Suppressed,1
2002,WI,55111,Confirmed,Male,20+,13
2002,WI,55111,Confirmed,Male,Suppressed,1
2002,WI,55111,Confirmed,Female,20+,6
2002,WI,55111,Confirmed,Female,Suppressed,3
2002,WI,55113,Confirmed,Male,20+,5
2002,WI,55113,Confirmed,Female,20+,5
2002,WI,55113,Confirmed,Female,Suppressed,3
2002,WI,55115,Confirmed,Suppressed,Suppressed,8
2002,WI,55117,Confirmed,Suppressed,Suppressed,5
2002,WI,55121,Confirmed,Male,20+,13
2002,WI,55121,Confirmed,Male,Suppressed,4
2002,WI,55121,Confirmed,Female,0-19,6
2002,WI,55121,Confirmed,Female,Suppressed,4
2002,WI,55123,Confirmed,Male,0-19,5
2002,WI,55123,Confirmed,Male,Suppressed,4
2002,WI,55123,Confirmed,Suppressed,Suppressed,6
2002,WI,55129,Confirmed,Male,0-19,17
2002,WI,55129,Confirmed,Male,20+,21
2002,WI,55129,Confirmed,Male,Suppressed,3
2002,WI,55129,Confirmed,Female,0-19,8
2002,WI,55129,Confirmed,Female,20+,19
2002,WI,55135,Confirmed,Male,0-19,6
2002,WI,55135,Confirmed,Male,20+,6
2002,WI,55135,Confirmed,Female,0-19,5
2002,WI,55135,Confirmed,Female,20+,9
2002,WI,55137,Confirmed,Male,20+,5
2002,WI,55137,Confirmed,Male,Suppressed,3
2002,WI,55139,Confirmed,Male,Suppressed,5
2002,WI,55141,Confirmed,Male,0-19,11
2002,WI,55141,Confirmed,Male,20+,17
2002,WI,55141,Confirmed,Female,0-19,9
2002,WI,55141,Confirmed,Female,20+,17
2002,WI,Suppressed,Confirmed,Male,0-19,10
2002,WI,Suppressed,Confirmed,Female,20+,4
2002,WI,Suppressed,Confirmed,Suppressed,Suppressed,37
2002,WV,54037,Confirmed,Male,Suppressed,5
2002,WV,Suppressed,Confirmed,Suppressed,20+,8
2002,WV,Suppressed,Confirmed,Suppressed,Suppressed,13
2003,CA,06023,Confirmed,Suppressed,Suppressed,5
2003,CA,06037,Confirmed,Suppressed,Suppressed,5
2003,CA,06045,Confirmed,Suppressed,Suppressed,6
2003,CA,06081,Confirmed,Suppressed,Suppressed,5
2003,CA,06087,Confirmed,Suppressed,Suppressed,7
2003,CA,06097,Confirmed,Male,20+,5
2003,CA,06097,Confirmed,Male,Suppressed,1
2003,CA,06097,Confirmed,Suppressed,20+,2
2003,CA,06097,Confirmed,Suppressed,Suppressed,1
2003,CA,Suppressed,Confirmed,Male,0-19,6
2003,CA,Suppressed,Confirmed,Female,20+,7
2003,CA,Suppressed,Confirmed,Suppressed,Suppressed,36
2003,CT,09001,Confirmed,Male,0-19,107
2003,CT,09001,Confirmed,Male,20+,72
2003,CT,09001,Confirmed,Male,Suppressed,1
2003,CT,09001,Confirmed,Female,0-19,76
2003,CT,09001,Confirmed,Female,20+,77
2003,CT,09001,Confirmed,Suppressed,20+,1
2003,CT,09001,Confirmed,Suppressed,Suppressed,1
2003,CT,09003,Confirmed,Male,0-19,22
2003,CT,09003,Confirmed,Male,20+,15
2003,CT,09003,Confirmed,Male,Suppressed,1
2003,CT,09003,Confirmed,Female,0-19,12
2003,CT,09003,Confirmed,Female,20+,9
2003,CT,09005,Confirmed,Male,0-19,54
2003,CT,09005,Confirmed,Male,20+,103
2003,CT,09005,Confirmed,Male,Suppressed,2
2003,CT,09005,Confirmed,Female,0-19,25
2003,CT,09005,Confirmed,Female,20+,89
2003,CT,09005,Confirmed,Female,Suppressed,3
2003,CT,09007,Confirmed,Male,0-19,25
2003,CT,09007,Confirmed,Male,20+,21
2003,CT,09007,Confirmed,Male,Suppressed,1
2003,CT,09007,Confirmed,Female,0-19,17
2003,CT,09007,Confirmed,Female,20+,18
2003,CT,09007,Confirmed,Female,Suppressed,1
2003,CT,09009,Confirmed,Male,0-19,25
2003,CT,09009,Confirmed,Male,20+,12
2003,CT,09009,Confirmed,Male,Suppressed,2
2003,CT,09009,Confirmed,Female,0-19,17
2003,CT,09009,Confirmed,Female,20+,15
2003,CT,09011,Confirmed,Male,0-19,33
2003,CT,09011,Confirmed,Male,20+,50
2003,CT,09011,Confirmed,Female,0-19,29
2003,CT,09011,Confirmed,Female,20+,57
2003,CT,09011,Confirmed,Female,Suppressed,1
2003,CT,09013,Confirmed,Male,0-19,43
2003,CT,09013,Confirmed,Male,20+,21
2003,CT,09013,Confirmed,Male,Suppressed,1
2003,CT,09013,Confirmed,Female,0-19,22
2003,CT,09013,Confirmed,Female,20+,33
2003,CT,09013,Confirmed,Female,Suppressed,1
2003,CT,09015,Confirmed,Male,0-19,50
2003,CT,09015,Confirmed,Male,20+,66
2003,CT,09015,Confirmed,Male,Suppressed,1
2003,CT,09015,Confirmed,Female,0-19,45
2003,CT,09015,Confirmed,Female,20+,71
2003,CT,09015,Confirmed,Female,Suppressed,1
2003,CT,09015,Confirmed,Suppressed,20+,2
2003,CT,Unknown,Confirmed,Male,0-19,9
2003,CT,Unknown,Confirmed,Male,20+,11
2003,CT,Unknown,Confirmed,Male,Unknown,8
2003,CT,Unknown,Confirmed,Female,20+,17
2003,CT,Unknown,Confirmed,Female,Unknown,5
2003,CT,Unknown,Confirmed,Female,Suppressed,1
2003,CT,Unknown,Confirmed,Suppressed,Unknown,1
2003,DC,11001,Confirmed,Male,20+,5
2003,DC,11001,Confirmed,Male,Suppressed,1
2003,DC,11001,Confirmed,Female,20+,7
2003,DC,11001,Confirmed,Female,Suppressed,1
2003,DE,10001,Confirmed,Male,20+,14
2003,DE,10001,Confirmed,Male,Suppressed,4
2003,DE,10001,Confirmed,Female,20+,12
2003,DE,10001,Confirmed,Female,Suppressed,3
2003,DE,10003,Confirmed,Male,0-19,29
2003,DE,10003,Confirmed,Male,20+,40
2003,DE,10003,Confirmed,Female,0-19,19
2003,DE,10003,Confirmed,Female,20+,40
2003,DE,10005,Confirmed,Male,0-19,8
2003,DE,10005,Confirmed,Male,20+,19
2003,DE,10005,Confirmed,Female,20+,20
2003,DE,10005,Confirmed,Female,Suppressed,4
2003,FL,12025,Confirmed,Female,Suppressed,5
2003,FL,12099,Confirmed,Suppressed,Suppressed,5
2003,FL,12103,Confirmed,Female,20+,5
2003,FL,12103,Confirmed,Suppressed,Suppressed,1
2003,FL,12115,Confirmed,Suppressed,Suppressed,6
2003,FL,Suppressed,Confirmed,Male,20+,6
2003,FL,Suppressed,Confirmed,Female,Suppressed,3
2003,FL,Suppressed,Confirmed,Suppressed,Suppressed,12
2003,GA,Suppressed,Confirmed,Female,20+,8
2003,IA,19113,Confirmed,Suppressed,Suppressed,6
2003,IA,19163,Confirmed,Suppressed,Suppressed,6
2003,IA,Suppressed,Confirmed,Male,20+,16
2003,IA,Suppressed,Confirmed,Suppressed,Suppressed,30
2003,IL,17031,Confirmed,Male,20+,6
2003,IL,17031,Confirmed,Male,Suppressed,4
2003,IL,17031,Confirmed,Female,20+,5
2003,IL,17031,Confirmed,Female,Suppressed,1
2003,IL,17043,Confirmed,Suppressed,Suppressed,6
2003,IL,17085,Confirmed,Suppressed,Suppressed,8
2003,IL,17097,Confirmed,Suppressed,Suppressed,5
2003,IL,17161,Confirmed,Male,Suppressed,5
2003,IL,17201,Confirmed,Suppressed,Suppressed,5
2003,IL,Suppressed,Confirmed,Male,0-19,8
2003,IL,Suppressed,Confirmed,Female,20+,2
2003,IL,Suppressed,Confirmed,Suppressed,Suppressed,16
2003,IN,Suppressed,Confirmed,Male,20+,5
2003,IN,Suppressed,Confirmed,Suppressed,Suppressed,20
2003,KY,Suppressed,Confirmed,Male,0-19,5
2003,KY,Suppressed,Confirmed,Female,20+,5
2003,KY,Suppressed,Confirmed,Suppressed,Suppressed,7
2003,LA,Suppressed,Confirmed,Suppressed,Suppressed,5
2003,MA,25001,Confirmed,Male,0-19,21
2003,MA,25001,Confirmed,Male,20+,54
2003,MA,25001,Confirmed,Male,Suppressed,4
2003,MA,25001,Confirmed,Female,0-19,18
2003,MA,25001,Confirmed,Female,20+,69
2003,MA,25001,Confirmed,Female,Suppressed,2
2003,MA,25001,Confirmed,Unknown,20+,11
2003,MA,25001,Confirmed,Unknown,Suppressed,4
2003,MA,25003,Confirmed,Male,0-19,14
2003,MA,25003,Confirmed,Male,20+,29
2003,MA,25003,Confirmed,Male,Suppressed,2
2003,MA,25003,Confirmed,Female,0-19,10
2003,MA,25003,Confirmed,Female,20+,22
2003,MA,25003,Confirmed,Female,Unknown,5
2003,MA,25005,Confirmed,Male,0-19,24
2003,MA,25005,Confirmed,Male,20+,40
2003,MA,25005,Confirmed,Male,Suppressed,1
2003,MA,25005,Confirmed,Female,0-19,11
2003,MA,25005,Confirmed,Female,20+,22
2003,MA,25005,Confirmed,Female,Suppressed,1
2003,MA,25007,Confirmed,Male,0-19,6
2003,MA,25007,Confirmed,Male,20+,24
2003,MA,25007,Confirmed,Female,20+,23
2003,MA,25007,Confirmed,Female,Suppressed,5
2003,MA,25007,Confirmed,Suppressed,20+,2
2003,MA,25009,Confirmed,Male,0-19,34
2003,MA,25009,Confirmed,Male,20+,62
2003,MA,25009,Confirmed,Male,Suppressed,3
2003,MA,25009,Confirmed,Female,0-19,24
